brain.1	brain.2	fetal.brain.1	fetal.brain.2	fetal.liver.1	fetal.liver.2	liver.1	liver.2	brain.mean	fetal.brain.mean	liver.mean	fetal.liver.mean	brain.fetal.to.adult	liver.fetal.to.adult
1748_s_at	7.89675029100481	6.28976998990375	6.33378902788031	5.92029755324647	10.5166269826382	10.3875047273877	7.41315763792407	6.76580320984904	7.09326014045428	6.12704329056339	7.08948042388656	10.4520658550129	-0.966216849890888	3.36258543112636
1749_at	8.4178674997436	8.67851546982317	7.94485236811464	7.89508830729484	9.34803524721388	9.37449660373417	11.0539889712331	10.8325067128773	8.54819148478338	7.91997033770474	10.9432478420552	9.36126592547403	-0.628221147078643	-1.58198191658119
175_s_at	8.82871756315929	8.86493077632771	9.62198423704976	9.44378242403711	8.8336682818202	8.81592963183676	9.12576822453018	9.48920683775745	8.8468241697435	9.53288333054344	9.30748753114381	8.82479895682848	0.686059160799935	-0.482688574315331
1750_at	10.3616192137487	10.9553201480086	9.04391876796013	9.06086773931562	9.90912549043401	9.49539680931992	10.3099064076334	10.2688487647864	10.6584696808787	9.05239325363787	10.2893775862099	9.70226114987696	-1.60607642724078	-0.587116436332954
1751_g_at	11.1910938753613	11.4721012843808	9.70008003297608	9.92611403473262	10.1488558134535	10.2427353930329	10.7752722635297	10.4670651686801	11.331597579871	9.81309703385435	10.6211687161049	10.1957956032432	-1.5185005460167	-0.425373112861697
1752_at	7.31323375503013	8.0993934541901	8.6550091315018	8.41281520197512	9.86018866202506	9.75973670588107	9.48067922376593	9.72604740550649	7.70631360461011	8.53391216673846	9.60336331463621	9.80996268395306	0.827598562128346	0.206599369316852
1753_s_at	5.96204380046045	8.77421336021394	5.65608419827984	5.19745554532132	9.39443451607148	9.42785137557207	7.47854355391538	8.82552881419968	7.36812858033719	5.42676987180058	8.15203618405753	9.41114294582178	-1.94135870853661	1.25910676176424
1754_at	9.32051687749861	9.66670591937332	9.15306367663135	8.81476949569732	9.6108080350689	9.75016178057654	9.5360213548438	9.67702747788611	9.49361139843596	8.98391658616433	9.60652441636495	9.68048490782272	-0.509694812271631	0.0739604914577665
1755_i_at	4.92671393469316	3.29084682033333	4.11212878235809	3.95670500842302	3.60376898140355	2.66573306984401	2.84920749597869	3.56900083491233	4.10878037751324	4.03441689539056	3.20910416544551	3.13475102562378	-0.074363482122684	-0.0743531398217323
1756_f_at	5.27174947671192	6.0019522675928	5.60628899348382	6.14379611923128	9.58809730352654	9.91674422206864	11.7899604847183	11.3309595703437	5.63685087215236	5.87504255635755	11.560460027531	9.75242076279759	0.238191684205194	-1.8080392647334
1757_i_at	4.23146973357441	-1.1047859163595	-0.427702120378197	3.55376802948042	11.0254987757289	11.5554693800713	5.81222620998279	5.79463101309282	1.56334190860745	1.56303295455111	5.80342861153781	11.2904840779001	-0.000308954056341904	5.48705546636229
1758_r_at	-0.454025754696778	3.81528490797798	-1.24127145683675	-0.904459596903422	7.01080991261004	7.94952044000272	4.91514539669671	4.98209044601026	1.6806295766406	-1.07286552687009	4.94861792135348	7.48016517630638	-2.75349510351069	2.53154725495289
1759_f_at	4.77887638040965	4.92086518514799	6.5359760052541	5.44004529019371	12.313563530555	12.5191664201086	8.76769802857529	8.63322802973329	4.84987078277882	5.98801064772391	8.70046302915429	12.4163649753318	1.13813986494508	3.71590194617751
176_at	8.59505296545228	8.38788511256384	9.96356659003319	10.0297447632697	8.11170218440637	7.82646943486771	7.06254892809158	6.62276858226152	8.49146903900806	9.99665567665144	6.84265875517655	7.96908580963704	1.50518663764338	1.12642705446049
1760_s_at	7.6413745066726	7.44337000718113	7.38813827182214	7.10039506490669	8.5348068230811	7.80999944574544	7.88989802494829	8.17345216808996	7.54237225692686	7.24426666836441	8.03167509651913	8.17240313441327	-0.298105588562451	0.140728037894144
1761_at	7.17481141458077	6.24639473516453	4.91774198804474	6.25003179084769	5.25583491050958	5.73066868175168	6.89983882505989	5.72310167913697	6.71060307487265	5.58388688944621	6.31147025209843	5.49325179613063	-1.12671618542644	-0.818218455967799
1762_at	5.55454150768026	6.30718901999756	6.40621400451786	5.40868791719249	7.20940495597816	6.20386287250942	7.72480052026519	6.9398532723654	5.93086526383891	5.90745096085517	7.3323268963153	6.70663391424379	-0.0234143029837348	-0.625692982071502
1763_at	5.67901551614396	8.23635964852516	9.134605282881	9.37689853586493	6.17090096633574	6.37556462775926	5.9382758273762	5.99912090657597	6.95768758233456	9.25575190937296	5.96869836697608	6.2732327970475	2.29806432703841	0.304534430071415
1764_s_at	8.13988318204582	8.65072582318346	9.43349871354718	9.51457063947547	8.900110940585	8.72211928445581	8.05221836271009	8.58759571734628	8.39530450261464	9.47403467651132	8.31990704002818	8.8111151125204	1.07873017389669	0.491208072492219
1765_at	6.15432293243503	6.62369648560232	7.79918611439489	7.39596695349598	7.50815186512251	7.51419918604464	7.80800224505836	8.78903653191157	6.38900970901868	7.59757653394544	8.29851938848497	7.51117552558357	1.20856682492676	-0.787343862901393
1766_g_at	5.85563410047872	6.36242716928308	7.76672399069503	4.88387143748746	8.33302516189362	8.06308464051197	6.49565974030507	8.49221320873398	6.1090306348809	6.32529771409124	7.49393647451953	8.1980549012028	0.216267079210345	0.704118426683271
1767_s_at	8.93953847540195	8.83266445034008	8.93521678332214	8.76331497930327	8.17916605736585	8.41290041024196	7.50348343835355	5.95231440957901	8.88610146287102	8.84926588131271	6.72789892396628	8.29603323380391	-0.0368355815583108	1.56813430983763
1768_s_at	10.0638224090235	10.4577979721411	10.2059115053283	10.2906330168057	10.1023603517163	10.0150453246095	11.1126291219924	11.0908342990639	10.2608101905823	10.248272261067	11.1017317105282	10.0587028381629	-0.0125379295153039	-1.04302887236526
1769_at	9.25634544099628	9.61304900091079	9.85579841955145	9.63235307922926	7.4772615392124	6.81764863449187	7.84686885181029	8.24485255902766	9.43469722095354	9.74407574939035	8.04586070541898	7.14745508685214	0.309378528436817	-0.898405618566837
177_at	6.84988231003895	6.96146426030659	7.1252403432113	7.22407097501367	8.1754917257969	8.14470034074268	7.92366816641937	8.1832774039141	6.90567328517277	7.17465565911249	8.05347278516674	8.16009603326979	0.268982373939717	0.106623248103048
1770_at	5.48382181213649	2.21636196800632	5.0120856948039	5.41186912356638	6.74350461124954	5.50032933835409	6.07158103803983	5.28785574721195	3.8500918900714	5.21197740918514	5.67971839262589	6.12191697480182	1.36188551911374	0.442198582175926
1771_s_at	8.18882350033	9.53752044601681	8.86043959391206	9.12943638710117	9.57775491549373	9.80620601917844	9.20936471059548	9.33279224351501	8.8631719731734	8.99493799050661	9.27107847705524	9.69198046733608	0.131766017333208	0.420901990280838
1772_s_at	8.6204161033772	7.16857711448852	8.43821397860932	8.58371863056558	7.80415183003236	7.23765239719336	6.98765576138426	7.65718604545677	7.89449660893286	8.51096630458745	7.32242090342052	7.52090211361286	0.616469695654587	0.198481210192346
1773_at	7.75479539320554	8.73790985847238	7.97262796733519	7.88327555902299	8.03057661580864	7.79332883166008	7.74890898125649	8.2760615213411	8.24635262583896	7.92795176317909	8.0124852512988	7.91195272373436	-0.318400862659868	-0.100532527564438
1774_at	5.98015892453676	5.84583925428286	5.50692677153731	6.03734048513105	7.22279020024637	7.35253484983596	5.52681039162054	6.48029479222848	5.91299908940981	5.77213362833418	6.00355259192451	7.28766252504117	-0.140865461075632	1.28410993311666
1775_at	6.32421672314176	7.65114102572725	7.8919550225664	6.53084232862017	8.79556010483351	8.7141085786981	8.71209830463154	8.94897685691794	6.9876788744345	7.21139867559328	8.83053758077474	8.75483434176581	0.223719801158781	-0.0757032390089325
1776_at	4.95990182716229	4.48469736979283	5.54519439473132	5.35245841121987	5.7404401219724	6.61413345899602	4.58717802641789	4.00302006172474	4.72229959847756	5.44882640297559	4.29509904407132	6.17728679048421	0.726526804498035	1.88218774641289
1777_at	7.06373082009348	6.71334626787559	7.33274184006836	7.43972319958392	7.40817014013006	6.76860124448528	7.0422467661286	7.01999926268393	6.88853854398454	7.38623251982614	7.03112301440627	7.08838569230767	0.497693975841598	0.0572626779014032
1778_g_at	8.4505357831916	8.78935136253947	8.0167440820014	7.51083540936877	7.61513321303322	8.54862080166728	7.12139379564356	8.19250928401389	8.61994357286553	7.76378974568508	7.65695153982873	8.08187700735025	-0.856153827180451	0.424925467521522
1779_s_at	9.17954709344292	9.19471834170655	9.93017047140367	10.0306308504223	12.0247942451187	11.9833652158279	9.39828085159263	9.63237586485039	9.18713271757473	9.98040066091298	9.51532835822151	12.0040797304733	0.793267943338243	2.48875137225176
178_f_at	8.09416352003683	8.40080923669329	9.14806957353991	8.88308060549442	8.44230127232457	8.17889217767378	8.55802048378921	8.83435449009439	8.24748637836506	9.01557508951717	8.6961874869418	8.31059672499918	0.768088711152107	-0.385590761942627
1780_at	8.71462582697374	8.74941172971826	8.36550979057769	8.32285670977667	9.1377767705925	9.57019790632459	9.58656784582603	9.20182029856481	8.732018778346	8.34418325017718	9.39419407219542	9.35398733845854	-0.387835528168821	-0.0402067337368734
1781_at	8.10916585563608	8.97054202420438	9.18398495269399	8.71086824394385	8.67268128602513	8.72511100417446	8.60829286844163	9.84099293507402	8.53985393992023	8.94742659831892	9.22464290175783	8.69889614509979	0.407572658398692	-0.525746756658032
1782_s_at	10.8185492171085	10.8150364618929	12.0204767492563	12.0450134095377	9.47860448189683	9.12436477651305	8.37456696128094	8.78463712842465	10.8167928395007	12.032745079397	8.57960204485279	9.30148462920494	1.21595223989627	0.72188258435215
1783_at	7.11860113506296	5.82594401760625	7.52623891926271	7.50849769581199	6.84533582940918	5.61136766437017	4.94363207932057	5.92793315635701	6.4722725763346	7.51736830753735	5.43578261783879	6.22835174688968	1.04509573120275	0.792569129050885
1784_s_at	7.60944661952171	5.84324367651014	8.7882205962681	8.48836995533331	4.58608107059291	5.80768950626658	6.54632707833446	5.74379203162734	6.72634514801592	8.6382952758007	6.1450595549809	5.19688528842975	1.91195012778478	-0.948174266551151
1785_at	8.52849033783444	7.35601762876452	9.35602680203121	9.47224848047169	9.03690103565435	8.96945727215422	8.14755494417041	6.85410761922224	7.94225398329948	9.41413764125145	7.50083128169632	9.00317915390428	1.47188365795197	1.50234787220796
1786_at	7.80357253517418	8.03849289834526	6.44467309128303	7.03532349895747	7.7397869928732	8.12576593747453	5.49126304342511	7.73840064473456	7.92103271675972	6.73999829512025	6.61483184407984	7.93277646517387	-1.18103442163947	1.31794462109403
1787_at	8.54349053732589	8.65110269905504	7.49276186654743	7.70009559834832	8.57542206601056	8.91906639432338	4.38609983310055	3.63491493396017	8.59729661819047	7.59642873244788	4.01050738353036	8.74724423016697	-1.00086788574259	4.73673684663661
1788_s_at	5.40928023770719	6.14899875780836	6.81769719696442	7.53525078284498	5.29422323202368	4.6459702685158	3.32475455629505	5.22984259246392	5.77913949775777	7.1764739899047	4.27729857437948	4.97009675026974	1.39733449214692	0.692798175890253
1789_at	9.32157908809332	8.16072999075373	9.42306914480406	9.49838857590009	8.47450211482108	8.58903845972084	7.50115640497714	7.14596167076611	8.74115453942353	9.46072886035208	7.32355903787162	8.53177028727096	0.719574320928549	1.20821124939933
179_at	10.4469556829642	10.7473855844868	10.4582808367316	10.5107424914835	10.972490960873	10.7108237756826	11.2892269947206	11.1766373568369	10.5971706337255	10.4845116641075	11.2329321757788	10.8416573682778	-0.112658969617964	-0.391274807500952
1790_s_at	10.2734194665933	10.6757996401267	10.3362745753374	10.4946908407958	8.17603579303252	9.92427407975956	10.4785294729683	9.65796116918908	10.47460955336	10.4154827080666	10.0682453210787	9.05015493639604	-0.0591268452934202	-1.01809038468267
1791_s_at	5.68741795801574	5.97380133340316	6.17985487472042	4.49469060821427	7.55335709434278	6.00731177863501	4.52064438113772	6.8194000329693	5.83060964570945	5.33727274146734	5.67002220705351	6.78033443648889	-0.493336904242108	1.11031222943538
1792_g_at	8.56192229315842	8.99418437729739	9.42431622907091	9.09937053366802	11.0010981696228	10.6535836089757	10.2408502723474	9.85487130058501	8.77805333522791	9.26184338136946	10.0478607864662	10.8273408892992	0.483790046141559	0.779480102833009
1793_at	7.75699233956914	7.8806428008419	8.86575703974233	8.82042689348037	7.95055950204902	8.56589782145602	7.97875940110254	8.69412051528927	7.81881757020552	8.84309196661135	8.3364399581959	8.25822866175252	1.02427439640583	-0.0782112964433797
1794_at	9.8358972044447	10.2251373044527	8.8675660137403	8.92836694737564	10.3954228426192	10.4343509942567	9.38624454510395	9.81992044748984	10.0305172544487	8.89796648055797	9.60308249629689	10.4148869184379	-1.13255077389073	0.811804422141035
1795_g_at	10.4168447240071	11.0830545815307	9.44222252874411	9.23832102493583	10.5319634808442	10.5566063139187	9.09911112255927	9.86139581298644	10.7499496527689	9.34027177683997	9.48025346777285	10.5442848973814	-1.40967787592894	1.06403142960855
1796_s_at	9.18268379809753	8.41733705387775	9.91408649845985	9.22869457450204	8.80724805535114	9.40677387576753	10.1669412934813	9.54998961127946	8.80001042598764	9.57139053648094	9.85846545238037	9.10701096555934	0.771380110493304	-0.751454486821038
1797_at	10.6599758687228	10.8514318322355	10.8406398414307	10.6778261671386	10.3555215044852	10.6050405952524	7.92206247841966	7.62478164581583	10.7557038504792	10.7592330042846	7.77342206211774	10.4802810498688	0.00352915380546293	2.70685898775109
1798_at	8.18282351362676	7.47882398290134	10.0680284683123	10.2949128668005	7.11874437034295	7.39498709858197	6.42093554570138	5.38330599424944	7.83082374826405	10.1814706675564	5.90212076997541	7.25686573446246	2.35064691929233	1.35474496448705
1799_at	7.4613861451642	7.25793519047084	8.15394753021342	8.04934375581492	7.7292108027629	7.7010731968969	6.27784127086393	7.62771792955297	7.35966066781752	8.10164564301417	6.95277960020845	7.7151419998299	0.741984975196647	0.762362399621447
180_at	8.58687696693092	9.20282205094128	6.38820680292066	6.99875648336783	7.50645882237969	7.55237807194453	5.14356533468425	7.75982443793924	8.8948495089361	6.69348164314424	6.45169488631175	7.52941844716211	-2.20136786579186	1.07772356085036
1800_g_at	4.80063897948975	5.87343013313028	7.06187630442167	6.74274467133718	6.34270428363423	5.02928149997347	7.04149821090957	7.64638938829609	5.33703455631002	6.90231048787943	7.34394379960283	5.68599289180385	1.56527593156941	-1.65795090779898
1801_at	5.23194342469419	5.75393313436384	7.89248302739984	8.39057794586681	7.29698097485691	5.81753345607106	4.21711863052689	4.84011617182147	5.49293827952901	8.14153048663333	4.52861740117418	6.55725721546398	2.64859220710431	2.0286398142898
1802_s_at	7.1171050459861	6.13519490520863	7.05027907163635	5.61823592785092	7.57674333205524	8.27606337016181	8.44491535333838	9.29579094915188	6.62614997559736	6.33425749974364	8.87035315124513	7.92640335110853	-0.291892475853729	-0.943949800136601
1803_at	6.60384583608705	4.51683233652793	7.96781544246356	8.0248167230135	6.76876088523329	9.07690963208916	4.3064129794251	5.1274993398328	5.56033908630749	7.99631608273853	4.71695615962895	7.92283525866122	2.43597699643104	3.20587909903228
1804_at	9.32846602326615	9.11689430245844	9.66061031960448	9.19756705582683	10.8188040800951	10.4615542031033	9.40809448893926	9.60902413992827	9.22268016286229	9.42908868771566	9.50855931443376	10.6401791415992	0.206408524853362	1.13161982716548
1805_g_at	8.08490057274786	8.497155012251	8.72097264757407	8.67108806885255	9.38297633231556	9.43838858676158	9.49266095764616	9.14143556416128	8.29102779249943	8.69603035821331	9.31704826090372	9.41068245953857	0.405002565713879	0.0936341986348523
1806_at	4.50738596462708	3.07621038120289	5.96034393757285	5.89839355381965	2.62827031973014	1.2953740237265	2.09608290900039	4.12310903904355	3.79179817291498	5.92936874569625	3.10959597402197	1.96182217172832	2.13757057278127	-1.14777380229365
1807_g_at	6.06524789078215	6.50717591263094	6.65679988276592	7.92591263966884	4.64624366577484	6.27275953242894	5.81529576704507	7.44893599993122	6.28621190170655	7.29135626121738	6.63211588348815	5.45950159910189	1.00514435951084	-1.17261428438626
1808_s_at	6.70052519344598	5.26199193155023	7.00337421966636	6.34125883898179	7.8390028619591	7.26647133847795	6.72373263719247	8.01651772044834	5.98125856249811	6.67231652932407	7.37012517882041	7.55273710021853	0.691057966825966	0.182611921398119
1809_at	7.38506401074634	6.87129877830368	8.50223003078736	8.1346850644677	7.45140063664125	6.62365661252512	5.81802386771169	6.74591194722418	7.12818139452501	8.31845754762753	6.28196790746793	7.03752862458319	1.19027615310252	0.755560717115256
181_g_at	11.0485739274265	12.1423888930254	10.2506920600269	10.2064840567179	10.2619375368767	10.2825579485654	10.3637195752669	10.2883581107953	11.5954814102259	10.2285880583724	10.3260388430311	10.272247742721	-1.36689335185356	-0.0537911003100842
1810_s_at	7.92152592629913	8.32371615817845	7.59734005414577	7.93905042088178	6.88202579707475	8.14645208785594	7.37628190602408	8.35448413719094	8.12262104223879	7.76819523751377	7.86538302160751	7.51423894246535	-0.354425804725015	-0.351144079142165
1811_at	7.3604031792583	7.53139226383446	6.28837945510106	5.83363794169813	6.79221460652165	8.34255850845402	6.16417333984397	7.31746905628387	7.44589772154638	6.0610086983996	6.74082119806392	7.56738655748783	-1.38488902314678	0.826565359423913
1812_s_at	6.31396586272957	5.5642250391525	6.46164314909512	6.65470245765787	6.36100595913749	6.34215604890812	6.75410144600525	5.68247217276577	5.93909545094104	6.5581728033765	6.21828680938551	6.35158100402281	0.619077352435461	0.133294194637294
1813_at	8.14153233401593	8.64274439536035	8.92873538349989	8.52959896547302	9.37168848896893	9.42532177697236	9.46086424145989	9.75806169825831	8.39213836468814	8.72916717448646	9.6094629698591	9.39850513297065	0.337028809798312	-0.210957836888452
1814_at	7.78818715429586	7.23906149152448	6.63166138399223	5.63553483248667	9.54712379570708	9.21424000205579	6.58758120869104	7.79552050084004	7.51362432291017	6.13359810823945	7.19155085476554	9.38068189888143	-1.38002621467072	2.18913104411589
1815_g_at	6.35855797121757	5.70597514252469	6.30932018231464	6.19273364979437	8.12342440418094	8.95793072195481	6.5096045681371	7.47592092188021	6.03226655687113	6.2510269160545	6.99276274500865	8.54067756306788	0.218760359183372	1.54791481805922
1816_at	5.6250366413536	4.77713785252998	7.97789349405267	7.4169056660303	5.5282782644936	7.12917120212181	5.9779495198608	7.8677395282713	5.20108724694179	7.69739958004148	6.92284452406605	6.32872473330771	2.4963123330997	-0.594119790758347
1817_at	12.2167021530301	11.9888046029855	11.6608980390501	12.0312072757517	11.6162517254154	11.6946024366106	11.7287541589158	11.4853886317729	12.1027533780078	11.8460526574009	11.6070713953444	11.655427081013	-0.256700720606903	0.0483556856686072
1818_at	8.94048101430413	8.38141388249481	8.6034458376413	8.40914666829701	9.00327688904423	8.71010867818335	8.7191610235723	8.70736813274142	8.66094744839947	8.50629625296915	8.71326457815686	8.85669278361379	-0.15465119543032	0.143428205456932
1819_at	9.6231496057771	9.26339506599431	10.6105516254298	11.1836264743696	5.26890918011155	4.14644563406931	4.44151342209876	4.26286320752303	9.4432723358857	10.8970890498997	4.3521883148109	4.70767740709043	1.45381671401401	0.355489092279533
182_at	7.697064288865	6.2276103791565	7.50152912153697	5.33120023499558	6.4520353903214	7.43748853780968	5.39183800817928	5.96069977731506	6.96233733401075	6.41636467826628	5.67626889274717	6.94476196406554	-0.545972655744475	1.26849307131837
1820_g_at	9.06256372181596	8.64120824847152	10.8152475052724	10.9722350424203	5.75393498822692	6.37074498866857	5.66172687036762	4.99917990297833	8.85188598514374	10.8937412738464	5.33045338667297	6.06233998844774	2.04185528870261	0.731886601774769
1821_at	5.17174583578543	3.61536004938367	5.22093569675621	4.85574858665811	5.01268363169605	4.92570338553404	5.15096658375343	4.41510927128265	4.39355294258455	5.03834214170716	4.78303792751804	4.96919350861505	0.644789199122608	0.18615558109701
1822_at	7.12723776295788	6.19707086255348	6.74912500073733	7.21592059357195	7.56545739179788	6.63734905037365	6.05083160933613	5.90596626135342	6.66215431275568	6.98252279715464	5.97839893534478	7.10140322108577	0.320368484398964	1.12300428574099
1823_g_at	6.62296890480853	4.95913425227057	6.09746524029074	5.73639636641202	5.9474702720144	5.55970606257263	5.33490252859135	6.85350247219729	5.79105157853955	5.91693080335138	6.09420250039432	5.75358816729351	0.125879224811831	-0.340614333100804
1824_s_at	7.80714633645852	7.28871627546509	6.67152548515062	6.31912114536958	9.59058234482034	9.56419443031334	8.34555194789245	7.51051173522594	7.54793130596181	6.4953233152601	7.92803184155919	9.57738838756684	-1.05260799070171	1.64935654600764
1825_at	7.41515943262501	6.92486695424327	8.07965634827802	8.13121697188744	7.34814551350301	7.73927620480601	7.21469664375676	5.15993823047382	7.17001319343414	8.10543666008273	6.18731743711529	7.54371085915451	0.935423466648595	1.35639342203922
1826_at	9.75436600540349	10.041966400407	10.8027892173943	10.7804609825437	10.9753976106494	11.0118890013723	10.7032624963963	11.2321532401298	9.89816620290525	10.791625099969	10.9677078682631	10.9936433060109	0.893458897063782	0.0259354377478047
1827_s_at	9.94788595497565	9.64451373662803	10.4073950617131	9.6850289588516	10.042787013147	9.90021360991615	9.50704353147131	10.3781716986936	9.79619984580184	10.0462120102823	9.94260761508245	9.97150031153158	0.250012164480507	0.0288926964491321
1828_s_at	6.95143067413841	6.21733858649315	7.1856443692091	6.85994525696829	7.62678579085109	6.52727564001087	5.9867308313807	7.4484137080744	6.58438463031578	7.02279481308869	6.71757226972755	7.07703071543098	0.438410182772914	0.359458445703434
1829_at	7.54459041414935	7.95614721732882	7.29162522250134	7.39393050251707	7.341259102597	7.42247907081664	7.93244933884487	8.1734344048655	7.75036881573908	7.34277786250921	8.05294187185518	7.38186908670682	-0.407590953229873	-0.671072785148365
183_at	8.30443427412542	8.54242533912005	11.034830713726	10.8769737306926	7.3879971749835	6.65930199206717	6.24039663645349	6.95678483012288	8.42342980662274	10.9559022222093	6.59859073328818	7.02364958352534	2.53247241558658	0.425058850237154
1830_s_at	8.80715935259846	7.97728681503505	8.06042660854748	8.15525499750798	9.74967823292158	8.9552078613471	9.09274542337218	9.71266224612724	8.39222308381676	8.10784080302773	9.40270383474971	9.35244304713434	-0.284382280789025	-0.05026078761537
1831_at	5.07391643640014	4.6840025464782	5.33493819874091	4.87787843202284	7.04531914622472	5.33558713266642	3.74658287839667	5.23428604543412	4.87895949143917	5.10640831538188	4.4904344619154	6.19045313944557	0.227448823942704	1.70001867753018
1832_at	7.75000890430358	7.16012738591442	7.68652526747469	7.84478677494397	8.25992521889695	7.63359713864221	8.41428237296789	8.07541280298728	7.455068145109	7.76565602120933	8.24484758797758	7.94676117876958	0.310587876100333	-0.298086409208
1833_at	5.80443250909662	4.99783555235198	7.27344921995566	5.54214869113287	9.28737794264435	8.81030682050641	7.89437667967032	8.18353385548709	5.4011340307243	6.40779895554427	8.0389552675787	9.04884238157538	1.00666492481997	1.00988711399668
1834_at	4.91073082657218	7.77358977009877	4.45013668393849	5.99943812605784	4.84045022488372	4.90588053801697	4.88714715732875	4.91734802124077	6.34216029833548	5.22478740499816	4.90224758928476	4.87316538145035	-1.11737289333731	-0.0290822078344117
1836_at	12.660243689502	12.949004775237	13.3007664730946	13.7510691965493	11.4429300758949	11.336843585607	10.5785220356449	11.121370334448	12.8046242323695	13.5259178348219	10.8499461850464	11.3898868307509	0.721293602452459	0.539940645704496
1837_at	3.84717393391258	6.52430314232177	7.18520290748087	7.70415764673724	7.45564886936442	7.10193468548244	7.17098792227362	7.39014190811726	5.18573853811717	7.44468027710906	7.28056491519544	7.27879177742343	2.25894173899189	-0.00177313777201071
1838_g_at	6.07566805093398	3.59522834680454	6.24945956459081	6.61278374589495	6.79683923786788	6.53239957258798	5.84887446037278	5.81238712162815	4.83544819886926	6.43112165524288	5.83063079100047	6.66461940522793	1.59567345637362	0.833988614227465
1839_at	10.1489605621584	9.86594792878692	10.3220002049166	10.7987014162942	11.057029898601	11.0649565497626	9.68856408605864	10.0436638398234	10.0074542454726	10.5603508106054	9.86611396294104	11.0609932241818	0.552896565132762	1.19487926124072
184_at	7.32627352500809	7.55390510039257	8.08455318730561	7.55926477197297	7.56618211701526	7.24906938470563	7.94181268724415	7.14798359284434	7.44008931270033	7.82190897963929	7.54489814004424	7.40762575086045	0.38181966693896	-0.137272389183799
1840_g_at	11.573517892133	11.0960506447376	11.2171108910003	11.3860162134471	11.6897458293946	11.3959677371696	10.4244786144761	10.3152561555418	11.3347842684353	11.3015635522237	10.3698673850089	11.5428567832821	-0.0332207162116305	1.17298939827318
1841_s_at	7.7560906683272	6.74066251299162	7.77956068405703	7.62614104904561	7.70143287423773	7.50240762361325	7.33898641159539	8.16235632573835	7.24837659065941	7.70285086655132	7.75067136866687	7.60192024892549	0.454474275891908	-0.148751119741379
1842_at	9.93913383934523	8.21978761840283	6.09526323934038	7.49140728995794	7.97377830022394	9.46502047709746	7.42832216675042	7.03652414162728	9.07946072887403	6.79333526464916	7.23242315418885	8.7193993886607	-2.28612546422487	1.48697623447185
1843_at	9.06332175795797	8.99090864765554	9.508726396059	9.27986481745089	9.12025965359419	9.05532259014825	9.65873543602221	9.85012601843671	9.02711520280675	9.39429560675494	9.75443072722945	9.08779112187122	0.367180403948193	-0.666639605358238
1844_s_at	10.7373640516072	11.0280049059493	9.56078503463379	9.41813151413192	9.73087577735758	9.46545860412252	9.72149033989736	9.97729009103133	10.8826844787783	9.48945827438286	9.84939021546435	9.59816719074005	-1.39322620439542	-0.251223024724295
1845_at	8.21430940892984	7.12163108136573	7.58698766412841	7.88727068066414	5.46781284092979	5.36599507370192	4.81157340396523	4.30802103564216	7.66797024514779	7.73712917239627	4.55979721980369	5.41690395731586	0.0691589272484867	0.857106737512161
1846_at	7.04054607658063	7.15075507734178	8.96702092402138	9.13437731043222	8.1350250007929	7.60329207726153	6.29064776082493	7.90650999703449	7.09565057696121	9.0506991172268	7.09857887892971	7.86915853902721	1.95504854026559	0.770579660097505
1847_s_at	7.18963200339144	6.34504909702652	7.69576714510064	6.4779469950418	5.29500642893739	4.94962010791967	5.81553073217662	6.16668297415175	6.76734055020898	7.08685707007122	5.99110685316419	5.12231326842853	0.319516519862241	-0.868793584735655
1848_at	8.39642585399144	7.50960032839815	8.29906985188478	8.48451497388526	8.86367027680586	9.40296546200897	7.68467380752645	8.1718819152438	7.9530130911948	8.39179241288502	7.92827786138513	9.13331786940741	0.438779321690221	1.20504000802229
1849_s_at	4.56511753481789	5.99877588992334	7.45267735518345	7.31072239529214	4.2381539213938	4.44797017884557	2.96855955842456	5.98513298552861	5.28194671237062	7.3816998752378	4.47684627197658	4.34306205011969	2.09975316286718	-0.133784221856899
185_at	11.0283137723921	11.1063972933499	10.8534427741611	10.8979651605043	6.09323363909893	6.38762894239658	7.53064871165455	5.61315510741732	11.067355532871	10.8757039673327	6.57190190953594	6.24043129074775	-0.19165156553826	-0.331470618788185
1850_at	7.24033659046027	7.94439970577036	8.76290073060082	9.34633787108863	7.92430375546992	9.12751919721586	7.40063555558063	6.8228287981375	7.59236814811532	9.05461930084472	7.11173217685907	8.52591147634289	1.46225115272941	1.41417929948382
1851_s_at	3.97452247690097	2.82551422111919	4.04601885157464	3.25101391359809	4.89372354198135	4.25030234783046	5.15362279602809	4.65525055771655	3.40001834901008	3.64851638258637	4.90443667687232	4.57201294490591	0.248498033576287	-0.332423731966414
1852_at	7.66694296686452	7.50800534749943	7.93481718551118	7.42655570434943	8.4613332436799	7.7381737171412	8.11575669402695	8.90367535739172	7.58747415718198	7.6806864449303	8.50971602570934	8.09975348041055	0.0932122877483286	-0.409962545298788
1853_at	4.66123276723726	3.54043407597955	4.38695477684018	3.95417485780161	5.19222833646618	4.04183128638883	4.67788851988121	4.81121965075626	4.1008334216084	4.1705648173209	4.74455408531873	4.6170298114275	0.0697313957124912	-0.127524273891232
1854_at	4.67965800441737	3.98407142161099	4.87114230965352	4.09296651929562	9.48106401927797	9.43848982784272	4.62293523697199	4.75248560312731	4.33186471301418	4.48205441447457	4.68771042004965	9.45977692356035	0.15018970146039	4.7720665035107
